timestep,timestamp,scenario,supply_scenario,zone_id,crop,soil_type,area_m2,available_water,zone_priority,zone_stress,zone_demand,irrigation_command,irrigation_request_mm,allocation_factor,allocated_irrigation_mm,unmet_demand_mm,allocation_ratio,water_volume_requested_L,water_volume_allocated_L,water_volume_unmet_L,rainfall_mm,effective_rainfall_mm,soil_moisture,moisture_error,et0_mm_day,etc_mm_step,water_balance_residual_mm
539,2026-06-01 08:59:00,Rainy,Normal Supply,3,Maize,Clay,80.0,100.0,85.0,14.4342,9.2326,5.3624,0.0107,57.4405,0.0062,0.0046,0.5744,0.858,0.4928,0.3652,0.0,0.0,65.3121,-0.3121,0.002,0.0024,0.0
540,2026-06-01 09:00:00,Rainy,Normal Supply,1,Tomato,Loam,100.0,100.0,70.0,15.3099,9.2326,15.4737,0.0309,59.0321,0.0183,0.0127,0.5903,3.0947,1.8269,1.2678,0.0,0.0,56.6245,3.3755,0.002,0.0023,0.0
540,2026-06-01 09:00:00,Rainy,Normal Supply,2,Wheat,Sandy,120.0,100.0,40.0,25.1117,9.2326,18.8156,0.0376,46.1445,0.0174,0.0203,0.4614,4.5157,2.0838,2.432,0.0,0.0,46.1204,8.8796,0.002,0.0017,0.0
540,2026-06-01 09:00:00,Rainy,Normal Supply,3,Maize,Clay,80.0,100.0,85.0,14.4345,9.2326,5.3624,0.0107,57.4405,0.0062,0.0046,0.5744,0.858,0.4928,0.3652,0.0,0.0,65.3125,-0.3125,0.002,0.0024,0.0
541,2026-06-01 09:01:00,Rainy,Normal Supply,1,Tomato,Loam,100.0,100.0,70.0,15.3113,9.2326,15.4715,0.0309,59.0285,0.0183,0.0127,0.5903,3.0943,1.8265,1.2678,0.0,0.0,56.6268,3.3732,0.0019,0.0022,0.0
541,2026-06-01 09:01:00,Rainy,Normal Supply,2,Wheat,Sandy,120.0,100.0,40.0,25.0984,9.2326,18.7715,0.0375,45.7847,0.0172,0.0204,0.4578,4.5052,2.0627,2.4425,0.0,0.0,46.1222,8.8778,0.0019,0.0017,0.0
541,2026-06-01 09:01:00,Rainy,Normal Supply,3,Maize,Clay,80.0,100.0,85.0,14.4349,9.2326,5.3624,0.0107,57.4405,0.0062,0.0046,0.5744,0.858,0.4928,0.3652,0.0,0.0,65.3129,-0.3129,0.0019,0.0023,0.0
542,2026-06-01 09:02:00,Rainy,Normal Supply,1,Tomato,Loam,100.0,100.0,70.0,15.3126,9.2326,15.4693,0.0309,59.025,0.0183,0.0127,0.5902,3.0939,1.8261,1.2677,0.0,0.0,56.6291,3.3709,0.002,0.0023,0.0
542,2026-06-01 09:02:00,Rainy,Normal Supply,2,Wheat,Sandy,120.0,100.0,40.0,25.0858,9.2326,18.7299,0.0375,45.4434,0.017,0.0204,0.4544,4.4952,2.0428,2.4524,0.0,0.0,46.1239,8.8761,0.002,0.0017,0.0
542,2026-06-01 09:02:00,Rainy,Normal Supply,3,Maize,Clay,80.0,100.0,85.0,14.4353,9.2326,5.3624,0.0107,57.4405,0.0062,0.0046,0.5744,0.858,0.4928,0.3652,0.0,0.0,65.3133,-0.3133,0.002,0.0024,0.0
543,2026-06-01 09:03:00,Rainy,Normal Supply,1,Tomato,Loam,100.0,100.0,70.0,15.314,9.2326,15.4671,0.0309,59.0214,0.0183,0.0127,0.5902,3.0934,1.8258,1.2676,0.0,0.0,56.6314,3.3686,0.002,0.0023,0.0
543,2026-06-01 09:03:00,Rainy,Normal Supply,2,Wheat,Sandy,120.0,100.0,40.0,25.0732,9.2326,18.6883,0.0374,45.1012,0.0169,0.0205,0.451,4.4852,2.0229,2.4623,0.0,0.0,46.1256,8.8744,0.002,0.0017,0.0
543,2026-06-01 09:03:00,Rainy,Normal Supply,3,Maize,Clay,80.0,100.0,85.0,14.4356,9.2326,5.3624,0.0107,57.4405,0.0062,0.0046,0.5744,0.858,0.4928,0.3652,0.0,0.0,65.3136,-0.3136,0.002,0.0024,0.0
544,2026-06-01 09:04:00,Rainy,Normal Supply,1,Tomato,Loam,100.0,100.0,70.0,15.3153,9.2326,15.465,0.0309,59.018,0.0183,0.0127,0.5902,3.093,1.8254,1.2676,0.0,0.0,56.6336,3.3664,0.0019,0.0022,0.0
544,2026-06-01 09:04:00,Rainy,Normal Supply,2,Wheat,Sandy,120.0,100.0,40.0,25.0607,9.2326,18.6466,0.0373,44.759,0.0167,0.0206,0.4476,4.4752,2.003,2.4721,0.0,0.0,46.1273,8.8727,0.0019,0.0016,0.0
544,2026-06-01 09:04:00,Rainy,Normal Supply,3,Maize,Clay,80.0,100.0,85.0,14.4359,9.2326,5.3624,0.0107,57.4405,0.0062,0.0046,0.5744,0.858,0.4928,0.3652,0.0,0.0,65.314,-0.314,0.0019,0.0023,0.0
545,2026-06-01 09:05:00,Rainy,Normal Supply,1,Tomato,Loam,100.0,100.0,70.0,15.3166,9.2326,15.4628,0.0309,59.0144,0.0183,0.0127,0.5901,3.0926,1.8251,1.2675,0.0,0.0,56.6359,3.3641,0.002,0.0023,0.0
545,2026-06-01 09:05:00,Rainy,Normal Supply,2,Wheat,Sandy,120.0,100.0,40.0,25.0481,9.2326,18.6049,0.0372,44.4153,0.0165,0.0207,0.4442,4.4652,1.9832,2.482,0.0,0.0,46.129,8.871,0.002,0.0017,0.0
545,2026-06-01 09:05:00,Rainy,Normal Supply,3,Maize,Clay,80.0,100.0,85.0,14.4363,9.2326,5.3624,0.0107,57.4405,0.0062,0.0046,0.5744,0.858,0.4928,0.3652,0.0,0.0,65.3144,-0.3144,0.002,0.0024,0.0
546,2026-06-01 09:06:00,Rainy,Normal Supply,1,Tomato,Loam,100.0,100.0,70.0,15.318,9.2326,15.4605,0.0309,59.0109,0.0182,0.0127,0.5901,3.0921,1.8247,1.2674,0.0,0.0,56.6382,3.3618,0.0021,0.0024,0.0
546,2026-06-01 09:06:00,Rainy,Normal Supply,2,Wheat,Sandy,120.0,100.0,40.0,25.0363,9.2326,18.5657,0.0371,44.0888,0.0164,0.0208,0.4409,4.4558,1.9645,2.4913,0.0,0.0,46.1306,8.8694,0.0021,0.0018,0.0
546,2026-06-01 09:06:00,Rainy,Normal Supply,3,Maize,Clay,80.0,100.0,85.0,14.4367,9.2326,5.3624,0.0107,57.4405,0.0062,0.0046,0.5744,0.858,0.4928,0.3652,0.0,0.0,65.3148,-0.3148,0.0021,0.0025,0.0
547,2026-06-01 09:07:00,Rainy,Normal Supply,1,Tomato,Loam,100.0,100.0,70.0,15.3194,9.2326,15.4583,0.0309,59.0073,0.0182,0.0127,0.5901,3.0917,1.8243,1.2674,0.0,0.0,56.6405,3.3595,0.002,0.0023,0.0
547,2026-06-01 09:07:00,Rainy,Normal Supply,2,Wheat,Sandy,120.0,100.0,40.0,25.0244,9.2326,18.5264,0.0371,43.7607,0.0162,0.0208,0.4376,4.4463,1.9457,2.5006,0.0,0.0,46.1322,8.8678,0.002,0.0017,0.0
547,2026-06-01 09:07:00,Rainy,Normal Supply,3,Maize,Clay,80.0,100.0,85.0,14.4369,9.2326,5.3624,0.0107,57.4405,0.0062,0.0046,0.5744,0.858,0.4928,0.3652,0.0,0.0,65.3151,-0.3151,0.002,0.0024,0.0
548,2026-06-01 09:08:00,Rainy,Normal Supply,1,Tomato,Loam,100.0,100.0,70.0,15.3207,9.2326,15.4562,0.0309,59.0039,0.0182,0.0127,0.59,3.0912,1.824,1.2673,0.0,0.0,56.6427,3.3573,0.002,0.0023,0.0
548,2026-06-01 09:08:00,Rainy,Normal Supply,2,Wheat,Sandy,120.0,100.0,40.0,25.0126,9.2326,18.4871,0.037,43.4312,0.0161,0.0209,0.4343,4.4369,1.927,2.5099,0.0,0.0,46.1338,8.8662,0.002,0.0017,0.0
548,2026-06-01 09:08:00,Rainy,Normal Supply,3,Maize,Clay,80.0,100.0,85.0,14.4373,9.2326,5.3624,0.0107,57.4405,0.0062,0.0046,0.5744,0.858,0.4928,0.3652,0.0,0.0,65.3155,-0.3155,0.002,0.0024,0.0
549,2026-06-01 09:09:00,Rainy,Normal Supply,1,Tomato,Loam,100.0,100.0,70.0,15.322,9.2326,15.454,0.0309,59.0003,0.0182,0.0127,0.59,3.0908,1.8236,1.2672,0.0,0.0,56.645,3.355,0.002,0.0023,0.0
549,2026-06-01 09:09:00,Rainy,Normal Supply,2,Wheat,Sandy,120.0,100.0,40.0,25.0008,9.2326,18.4478,0.0369,43.1004,0.0159,0.021,0.431,4.4275,1.9083,2.5192,0.0,0.0,46.1354,8.8646,0.002,0.0017,0.0
549,2026-06-01 09:09:00,Rainy,Normal Supply,3,Maize,Clay,80.0,100.0,85.0,14.4377,9.2326,5.3624,0.0107,57.4405,0.0062,0.0046,0.5744,0.858,0.4928,0.3652,0.0,0.0,65.3159,-0.3159,0.002,0.0024,0.0
550,2026-06-01 09:10:00,Rainy,Normal Supply,1,Tomato,Loam,100.0,100.0,70.0,15.3234,9.2326,15.4518,0.0309,58.9968,0.0182,0.0127,0.59,3.0904,1.8232,1.2671,0.0,0.0,56.6473,3.3527,0.0022,0.0025,0.0
550,2026-06-01 09:10:00,Rainy,Normal Supply,2,Wheat,Sandy,120.0,100.0,40.0,24.9889,9.2326,18.4441,0.0369,43.0691,0.0159,0.021,0.4307,4.4266,1.9065,2.5201,0.0,0.0,46.137,8.863,0.0022,0.0018,0.0
550,2026-06-01 09:10:00,Rainy,Normal Supply,3,Maize,Clay,80.0,100.0,85.0,14.4381,9.2326,5.3624,0.0107,57.4405,0.0062,0.0046,0.5744,0.858,0.4928,0.3652,0.0,0.0,65.3163,-0.3163,0.0022,0.0026,0.0
551,2026-06-01 09:11:00,Rainy,Normal Supply,1,Tomato,Loam,100.0,100.0,70.0,15.3247,9.2326,15.4497,0.0309,58.9933,0.0182,0.0127,0.5899,3.0899,1.8229,1.2671,0.0,0.0,56.6495,3.3505,0.0021,0.0024,0.0
551,2026-06-01 09:11:00,Rainy,Normal Supply,2,Wheat,Sandy,120.0,100.0,40.0,24.9771,9.2326,18.4428,0.0369,43.0583,0.0159,0.021,0.4306,4.4263,1.9059,2.5204,0.0,0.0,46.1386,8.8614,0.0021,0.0018,0.0
551,2026-06-01 09:11:00,Rainy,Normal Supply,3,Maize,Clay,80.0,100.0,85.0,14.4383,9.2326,5.3624,0.0107,57.4405,0.0062,0.0046,0.5744,0.858,0.4928,0.3652,0.0,0.0,65.3166,-0.3166,0.0021,0.0025,0.0
552,2026-06-01 09:12:00,Rainy,Normal Supply,1,Tomato,Loam,100.0,100.0,70.0,15.3261,9.2326,15.4475,0.0309,58.9898,0.0182,0.0127,0.5899,3.0895,1.8225,1.267,0.0,0.0,56.6518,3.3482,0.0021,0.0025,0.0
552,2026-06-01 09:12:00,Rainy,Normal Supply,2,Wheat,Sandy,120.0,100.0,40.0,24.9652,9.2326,18.4415,0.0369,43.0475,0.0159,0.021,0.4305,4.426,1.9053,2.5207,0.0,0.0,46.1402,8.8598,0.0021,0.0018,0.0
552,2026-06-01 09:12:00,Rainy,Normal Supply,3,Maize,Clay,80.0,100.0,85.0,14.4387,9.2326,5.3624,0.0107,57.4405,0.0062,0.0046,0.5744,0.858,0.4928,0.3652,0.0,0.0,65.317,-0.317,0.0021,0.0026,0.0
553,2026-06-01 09:13:00,Rainy,Normal Supply,1,Tomato,Loam,100.0,100.0,70.0,15.3274,9.2326,15.4453,0.0309,58.9862,0.0182,0.0127,0.5899,3.0891,1.8221,1.2669,0.0,0.0,56.6541,3.3459,0.0022,0.0026,0.0
553,2026-06-01 09:13:00,Rainy,Normal Supply,2,Wheat,Sandy,120.0,100.0,40.0,24.9541,9.2326,18.4403,0.0369,43.0373,0.0159,0.021,0.4304,4.4257,1.9047,2.521,0.0,0.0,46.1417,8.8583,0.0022,0.0019,0.0
553,2026-06-01 09:13:00,Rainy,Normal Supply,3,Maize,Clay,80.0,100.0,85.0,14.439,9.2326,5.3624,0.0107,57.4405,0.0062,0.0046,0.5744,0.858,0.4928,0.3652,0.0,0.0,65.3173,-0.3173,0.0022,0.0027,0.0
554,2026-06-01 09:14:00,Rainy,Normal Supply,1,Tomato,Loam,100.0,100.0,70.0,15.3287,9.2326,15.4432,0.0309,58.9828,0.0182,0.0127,0.5898,3.0886,1.8218,1.2669,0.0,0.0,56.6563,3.3437,0.0022,0.0025,0.0
554,2026-06-01 09:14:00,Rainy,Normal Supply,2,Wheat,Sandy,120.0,100.0,40.0,24.9421,9.2326,18.439,0.0369,43.0264,0.0159,0.021,0.4303,4.4254,1.9041,2.5213,0.0,0.0,46.1433,8.8567,0.0022,0.0018,0.0
554,2026-06-01 09:14:00,Rainy,Normal Supply,3,Maize,Clay,80.0,100.0,85.0,14.4394,9.2326,5.3624,0.0107,57.4405,0.0062,0.0046,0.5744,0.858,0.4928,0.3652,0.0,0.0,65.3177,-0.3177,0.0022,0.0026,0.0
555,2026-06-01 09:15:00,Rainy,Normal Supply,1,Tomato,Loam,100.0,100.0,70.0,15.33,9.2326,15.4411,0.0309,58.9794,0.0182,0.0127,0.5898,3.0882,1.8214,1.2668,0.0,0.0,56.6585,3.3415,0.0022,0.0025,0.0
555,2026-06-01 09:15:00,Rainy,Normal Supply,2,Wheat,Sandy,120.0,100.0,40.0,24.931,9.2326,18.4378,0.0369,43.0162,0.0159,0.021,0.4302,4.4251,1.9035,2.5216,0.0,0.0,46.1448,8.8552,0.0022,0.0018,0.0
555,2026-06-01 09:15:00,Rainy,Normal Supply,3,Maize,Clay,80.0,100.0,85.0,14.4396,9.2326,5.3624,0.0107,57.4405,0.0062,0.0046,0.5744,0.858,0.4928,0.3652,0.0,0.0,65.318,-0.318,0.0022,0.0026,0.0
556,2026-06-01 09:16:00,Rainy,Normal Supply,1,Tomato,Loam,100.0,100.0,70.0,15.3314,9.2326,15.4388,0.0309,58.9758,0.0182,0.0127,0.5898,3.0878,1.821,1.2667,0.0,0.0,56.6608,3.3392,0.0022,0.0025,0.0
556,2026-06-01 09:16:00,Rainy,Normal Supply,2,Wheat,Sandy,120.0,100.0,40.0,24.919,9.2326,18.4365,0.0369,43.0054,0.0159,0.021,0.4301,4.4248,1.9029,2.5219,0.0,0.0,46.1464,8.8536,0.0022,0.0018,0.0
556,2026-06-01 09:16:00,Rainy,Normal Supply,3,Maize,Clay,80.0,100.0,85.0,14.44,9.2326,5.3624,0.0107,57.4405,0.0062,0.0046,0.5744,0.858,0.4928,0.3652,0.0,0.0,65.3184,-0.3184,0.0022,0.0026,0.0
557,2026-06-01 09:17:00,Rainy,Normal Supply,1,Tomato,Loam,100.0,100.0,70.0,15.3327,9.2326,15.4367,0.0309,58.9724,0.0182,0.0127,0.5897,3.0873,1.8207,1.2667,0.0,0.0,56.663,3.337,0.0021,0.0025,0.0
557,2026-06-01 09:17:00,Rainy,Normal Supply,2,Wheat,Sandy,120.0,100.0,40.0,24.9079,9.2326,18.4353,0.0369,42.9952,0.0159,0.021,0.43,4.4245,1.9023,2.5222,0.0,0.0,46.1479,8.8521,0.0021,0.0018,0.0
557,2026-06-01 09:17:00,Rainy,Normal Supply,3,Maize,Clay,80.0,100.0,85.0,14.4404,9.2326,5.3624,0.0107,57.4405,0.0062,0.0046,0.5744,0.858,0.4928,0.3652,0.0,0.0,65.3188,-0.3188,0.0021,0.0026,0.0
558,2026-06-01 09:18:00,Rainy,Normal Supply,1,Tomato,Loam,100.0,100.0,70.0,15.3341,9.2326,15.4345,0.0309,58.9688,0.0182,0.0127,0.5897,3.0869,1.8203,1.2666,0.0,0.0,56.6653,3.3347,0.0021,0.0024,0.0
558,2026-06-01 09:18:00,Rainy,Normal Supply,2,Wheat,Sandy,120.0,100.0,40.0,24.8959,9.2326,18.434,0.0369,42.9844,0.0158,0.021,0.4298,4.4242,1.9017,2.5225,0.0,0.0,46.1495,8.8505,0.0021,0.0018,0.0
558,2026-06-01 09:18:00,Rainy,Normal Supply,3,Maize,Clay,80.0,100.0,85.0,14.4407,9.2326,5.3624,0.0107,57.4405,0.0062,0.0046,0.5744,0.858,0.4928,0.3652,0.0,0.0,65.3191,-0.3191,0.0021,0.0025,0.0
559,2026-06-01 09:19:00,Rainy,Normal Supply,1,Tomato,Loam,100.0,100.0,70.0,15.3354,9.2326,15.4324,0.0309,58.9654,0.0182,0.0127,0.5897,3.0865,1.82,1.2665,0.0,0.0,56.6675,3.3325,0.0023,0.0026,0.0
559,2026-06-01 09:19:00,Rainy,Normal Supply,2,Wheat,Sandy,120.0,100.0,40.0,24.884,9.2326,18.4328,0.0369,42.9736,0.0158,0.021,0.4297,4.4239,1.9011,2.5228,0.0,0.0,46.1511,8.8489,0.0023,0.0019,0.0
559,2026-06-01 09:19:00,Rainy,Normal Supply,3,Maize,Clay,80.0,100.0,85.0,14.441,9.2326,5.3624,0.0107,57.4405,0.0062,0.0046,0.5744,0.858,0.4928,0.3652,0.0,0.0,65.3195,-0.3195,0.0023,0.0027,0.0
560,2026-06-01 09:20:00,Rainy,Normal Supply,1,Tomato,Loam,100.0,100.0,70.0,15.3368,9.2326,15.4302,0.0309,58.9618,0.0182,0.0127,0.5896,3.086,1.8196,1.2665,0.0,0.0,56.6698,3.3302,0.0021,0.0024,0.0
560,2026-06-01 09:20:00,Rainy,Normal Supply,2,Wheat,Sandy,120.0,100.0,40.0,24.8728,9.2326,18.4316,0.0369,42.9635,0.0158,0.021,0.4296,4.4236,1.9005,2.5231,0.0,0.0,46.1526,8.8474,0.0021,0.0018,0.0
560,2026-06-01 09:20:00,Rainy,Normal Supply,3,Maize,Clay,80.0,100.0,85.0,14.4413,9.2326,5.3624,0.0107,57.4405,0.0062,0.0046,0.5744,0.858,0.4928,0.3652,0.0,0.0,65.3198,-0.3198,0.0021,0.0026,0.0
561,2026-06-01 09:21:00,Rainy,Normal Supply,1,Tomato,Loam,100.0,100.0,70.0,15.3381,9.2326,15.428,0.0309,58.9584,0.0182,0.0127,0.5896,3.0856,1.8192,1.2664,0.0,0.0,56.672,3.328,0.0022,0.0025,0.0
561,2026-06-01 09:21:00,Rainy,Normal Supply,2,Wheat,Sandy,120.0,100.0,40.0,24.8609,9.2326,18.4303,0.0369,42.9524,0.0158,0.021,0.4295,4.4233,1.8999,2.5234,0.0,0.0,46.1542,8.8458,0.0022,0.0018,0.0
561,2026-06-01 09:21:00,Rainy,Normal Supply,3,Maize,Clay,80.0,100.0,85.0,14.4417,9.2326,5.3624,0.0107,57.4405,0.0062,0.0046,0.5744,0.858,0.4928,0.3652,0.0,0.0,65.3202,-0.3202,0.0022,0.0026,0.0
562,2026-06-01 09:22:00,Rainy,Normal Supply,1,Tomato,Loam,100.0,100.0,70.0,15.3395,9.2326,15.4258,0.0309,58.9548,0.0182,0.0127,0.5895,3.0852,1.8189,1.2663,0.0,0.0,56.6743,3.3257,0.0022,0.0026,0.0
562,2026-06-01 09:22:00,Rainy,Normal Supply,2,Wheat,Sandy,120.0,100.0,40.0,24.8497,9.2326,18.429,0.0369,42.9416,0.0158,0.021,0.4294,4.423,1.8993,2.5237,0.0,0.0,46.1557,8.8443,0.0022,0.0019,0.0
562,2026-06-01 09:22:00,Rainy,Normal Supply,3,Maize,Clay,80.0,100.0,85.0,14.442,9.2326,5.3624,0.0107,57.4405,0.0062,0.0046,0.5744,0.858,0.4928,0.3652,0.0,0.0,65.3205,-0.3205,0.0022,0.0027,0.0
563,2026-06-01 09:23:00,Rainy,Normal Supply,1,Tomato,Loam,100.0,100.0,70.0,15.3408,9.2326,15.4237,0.0308,58.9513,0.0182,0.0127,0.5895,3.0847,1.8185,1.2662,0.0,0.0,56.6765,3.3235,0.0022,0.0026,0.0
563,2026-06-01 09:23:00,Rainy,Normal Supply,2,Wheat,Sandy,120.0,100.0,40.0,24.8378,9.2326,18.4276,0.0369,42.9301,0.0158,0.021,0.4293,4.4226,1.8986,2.524,0.0,0.0,46.1573,8.8427,0.0022,0.0019,0.0
563,2026-06-01 09:23:00,Rainy,Normal Supply,3,Maize,Clay,80.0,100.0,85.0,14.4423,9.2326,5.3624,0.0107,57.4405,0.0062,0.0046,0.5744,0.858,0.4928,0.3652,0.0,0.0,65.3209,-0.3209,0.0022,0.0027,0.0
564,2026-06-01 09:24:00,Rainy,Normal Supply,1,Tomato,Loam,100.0,100.0,70.0,15.3421,9.2326,15.4216,0.0308,58.9479,0.0182,0.0127,0.5895,3.0843,1.8181,1.2662,0.0,0.0,56.6787,3.3213,0.0021,0.0025,0.0
564,2026-06-01 09:24:00,Rainy,Normal Supply,2,Wheat,Sandy,120.0,100.0,40.0,24.8266,9.2326,18.4263,0.0369,42.9194,0.0158,0.021,0.4292,4.4223,1.898,2.5243,0.0,0.0,46.1588,8.8412,0.0021,0.0018,0.0
564,2026-06-01 09:24:00,Rainy,Normal Supply,3,Maize,Clay,80.0,100.0,85.0,14.4426,9.2326,5.3624,0.0107,57.4405,0.0062,0.0046,0.5744,0.858,0.4928,0.3652,0.0,0.0,65.3212,-0.3212,0.0021,0.0026,0.0
565,2026-06-01 09:25:00,Rainy,Normal Supply,1,Tomato,Loam,100.0,100.0,70.0,15.3435,9.2326,15.4194,0.0308,58.9443,0.0182,0.0127,0.5894,3.0839,1.8178,1.2661,0.0,0.0,56.681,3.319,0.0023,0.0027,0.0
565,2026-06-01 09:25:00,Rainy,Normal Supply,2,Wheat,Sandy,120.0,100.0,40.0,24.8147,9.2326,18.425,0.0368,42.9079,0.0158,0.021,0.4291,4.422,1.8974,2.5246,0.0,0.0,46.1604,8.8396,0.0023,0.002,0.0
565,2026-06-01 09:25:00,Rainy,Normal Supply,3,Maize,Clay,80.0,100.0,85.0,14.443,9.2326,5.3624,0.0107,57.4405,0.0062,0.0046,0.5744,0.858,0.4928,0.3652,0.0,0.0,65.3216,-0.3216,0.0023,0.0028,0.0
566,2026-06-01 09:26:00,Rainy,Normal Supply,1,Tomato,Loam,100.0,100.0,70.0,15.3449,9.2326,15.4172,0.0308,58.9409,0.0182,0.0127,0.5894,3.0834,1.8174,1.266,0.0,0.0,56.6832,3.3168,0.0023,0.0026,0.0
566,2026-06-01 09:26:00,Rainy,Normal Supply,2,Wheat,Sandy,120.0,100.0,40.0,24.8035,9.2326,18.4237,0.0368,42.8972,0.0158,0.021,0.429,4.4217,1.8968,2.5249,0.0,0.0,46.1619,8.8381,0.0023,0.0019,0.0
566,2026-06-01 09:26:00,Rainy,Normal Supply,3,Maize,Clay,80.0,100.0,85.0,14.4433,9.2326,5.3624,0.0107,57.4405,0.0062,0.0046,0.5744,0.858,0.4928,0.3652,0.0,0.0,65.3219,-0.3219,0.0023,0.0027,0.0
567,2026-06-01 09:27:00,Rainy,Normal Supply,1,Tomato,Loam,100.0,100.0,70.0,15.3462,9.2326,15.4151,0.0308,58.9375,0.0182,0.0127,0.5894,3.083,1.8171,1.266,0.0,0.0,56.6854,3.3146,0.0022,0.0025,0.0
567,2026-06-01 09:27:00,Rainy,Normal Supply,2,Wheat,Sandy,120.0,100.0,40.0,24.7923,9.2326,18.4225,0.0368,42.8864,0.0158,0.021,0.4289,4.4214,1.8962,2.5252,0.0,0.0,46.1634,8.8366,0.0022,0.0018,0.0
567,2026-06-01 09:27:00,Rainy,Normal Supply,3,Maize,Clay,80.0,100.0,85.0,14.4436,9.2326,5.3624,0.0107,57.4405,0.0062,0.0046,0.5744,0.858,0.4928,0.3652,0.0,0.0,65.3223,-0.3223,0.0022,0.0026,0.0
568,2026-06-01 09:28:00,Rainy,Normal Supply,1,Tomato,Loam,100.0,100.0,70.0,15.3475,9.2326,15.413,0.0308,58.934,0.0182,0.0127,0.5893,3.0826,1.8167,1.2659,0.0,0.0,56.6876,3.3124,0.0024,0.0027,0.0
568,2026-06-01 09:28:00,Rainy,Normal Supply,2,Wheat,Sandy,120.0,100.0,40.0,24.7804,9.2326,18.4211,0.0368,42.875,0.0158,0.021,0.4288,4.4211,1.8955,2.5255,0.0,0.0,46.165,8.835,0.0024,0.002,0.0
568,2026-06-01 09:28:00,Rainy,Normal Supply,3,Maize,Clay,80.0,100.0,85.0,14.4439,9.2326,5.3624,0.0107,57.4405,0.0062,0.0046,0.5744,0.858,0.4928,0.3652,0.0,0.0,65.3226,-0.3226,0.0024,0.0029,0.0
569,2026-06-01 09:29:00,Rainy,Normal Supply,1,Tomato,Loam,100.0,100.0,70.0,15.3489,9.2326,15.4108,0.0308,58.9306,0.0182,0.0127,0.5893,3.0822,1.8163,1.2658,0.0,0.0,56.6898,3.3102,0.0023,0.0027,0.0
569,2026-06-01 09:29:00,Rainy,Normal Supply,2,Wheat,Sandy,120.0,100.0,40.0,24.7692,9.2326,18.4198,0.0368,42.8643,0.0158,0.021,0.4286,4.4208,1.8949,2.5258,0.0,0.0,46.1665,8.8335,0.0023,0.002,0.0
569,2026-06-01 09:29:00,Rainy,Normal Supply,3,Maize,Clay,80.0,100.0,85.0,14.4443,9.2326,5.3624,0.0107,57.4405,0.0062,0.0046,0.5744,0.858,0.4928,0.3652,0.0,0.0,65.323,-0.323,0.0023,0.0028,0.0
570,2026-06-01 09:30:00,Rainy,Normal Supply,1,Tomato,Loam,100.0,100.0,70.0,15.3502,9.2326,15.4086,0.0308,58.927,0.0182,0.0127,0.5893,3.0817,1.816,1.2658,0.0,0.0,56.6921,3.3079,0.0022,0.0025,0.0
570,2026-06-01 09:30:00,Rainy,Normal Supply,2,Wheat,Sandy,120.0,100.0,40.0,24.7572,9.2326,18.4185,0.0368,42.853,0.0158,0.0211,0.4285,4.4204,1.8943,2.5261,0.0,0.0,46.1681,8.8319,0.0022,0.0019,0.0
570,2026-06-01 09:30:00,Rainy,Normal Supply,3,Maize,Clay,80.0,100.0,85.0,14.4446,9.2326,5.3624,0.0107,57.4405,0.0062,0.0046,0.5744,0.858,0.4928,0.3652,0.0,0.0,65.3233,-0.3233,0.0022,0.0026,0.0
571,2026-06-01 09:31:00,Rainy,Normal Supply,1,Tomato,Loam,100.0,100.0,70.0,15.3516,9.2326,15.4065,0.0308,58.9236,0.0182,0.0127,0.5892,3.0813,1.8156,1.2657,0.0,0.0,56.6943,3.3057,0.0024,0.0028,0.0
571,2026-06-01 09:31:00,Rainy,Normal Supply,2,Wheat,Sandy,120.0,100.0,40.0,24.746,9.2326,18.4172,0.0368,42.8423,0.0158,0.0211,0.4284,4.4201,1.8937,2.5264,0.0,0.0,46.1696,8.8304,0.0024,0.0021,0.0
571,2026-06-01 09:31:00,Rainy,Normal Supply,3,Maize,Clay,80.0,100.0,85.0,14.4449,9.2326,5.3624,0.0107,57.4405,0.0062,0.0046,0.5744,0.858,0.4928,0.3652,0.0,0.0,65.3237,-0.3237,0.0024,0.0029,0.0
572,2026-06-01 09:32:00,Rainy,Normal Supply,1,Tomato,Loam,100.0,100.0,70.0,15.3529,9.2326,15.4044,0.0308,58.9201,0.0182,0.0127,0.5892,3.0809,1.8153,1.2656,0.0,0.0,56.6965,3.3035,0.0023,0.0027,0.0
572,2026-06-01 09:32:00,Rainy,Normal Supply,2,Wheat,Sandy,120.0,100.0,40.0,24.7348,9.2326,18.416,0.0368,42.8317,0.0158,0.0211,0.4283,4.4198,1.8931,2.5267,0.0,0.0,46.1711,8.8289,0.0023,0.002,0.0
572,2026-06-01 09:32:00,Rainy,Normal Supply,3,Maize,Clay,80.0,100.0,85.0,14.4452,9.2326,5.3624,0.0107,57.4405,0.0062,0.0046,0.5744,0.858,0.4928,0.3652,0.0,0.0,65.324,-0.324,0.0023,0.0028,0.0
573,2026-06-01 09:33:00,Rainy,Normal Supply,1,Tomato,Loam,100.0,100.0,70.0,15.3543,9.2326,15.4022,0.0308,58.9167,0.0181,0.0127,0.5892,3.0804,1.8149,1.2655,0.0,0.0,56.6987,3.3013,0.0023,0.0026,0.0
