step,timestamp,scenario,zone_id,crop,soil_moisture,target_moisture,moisture_error,rsm,soil_stress,weather_stress,et0,etc,rainfall,effective_rainfall,crop_water_deficit,water_demand,irrigation_command,irrigation_application,infiltration,actual_et,drainage,next_soil_moisture,water_balance_residual,storage_mm
958,2026-06-01 15:58:00,Cloudy,1,Tomato,58.8229,60.0,1.1771,0.7516,13.98,32.21,0.003946,0.004538,0.0,0.0,0.004538,9.23,12.18,0.024359,0.0244,0.0045,0.0,58.8257,0.0,411.7604
959,2026-06-01 15:59:00,Cloudy,1,Tomato,58.8257,60.0,1.1743,0.7517,13.98,32.94,0.004205,0.004836,0.0,0.0,0.004836,9.23,12.17,0.024334,0.0243,0.0048,0.0,58.8285,0.0,411.7802
960,2026-06-01 16:00:00,Cloudy,1,Tomato,58.8285,60.0,1.1715,0.7517,13.98,32.38,0.003932,0.004522,0.0,0.0,0.004522,9.23,12.15,0.024308,0.0243,0.0045,0.0,58.8314,0.0,411.7997
961,2026-06-01 16:01:00,Cloudy,1,Tomato,58.8314,60.0,1.1686,0.7518,13.98,33.0,0.004104,0.00472,0.0,0.0,0.00472,9.23,12.14,0.024282,0.0243,0.0047,0.0,58.8342,0.0,411.8195
962,2026-06-01 16:02:00,Cloudy,1,Tomato,58.8342,60.0,1.1658,0.7519,13.97,32.26,0.003903,0.004488,0.0,0.0,0.004488,9.23,12.13,0.024257,0.0243,0.0045,0.0,58.837,0.0,411.8391
963,2026-06-01 16:03:00,Cloudy,1,Tomato,58.837,60.0,1.163,0.7519,13.97,31.4,0.003928,0.004517,0.0,0.0,0.004517,9.23,12.12,0.024232,0.0242,0.0045,0.0,58.8398,0.0,411.8589
964,2026-06-01 16:04:00,Cloudy,1,Tomato,58.8398,60.0,1.1602,0.752,13.97,31.59,0.003905,0.004491,0.0,0.0,0.004491,9.23,12.1,0.024207,0.0242,0.0045,0.0,58.8426,0.0,411.8786
965,2026-06-01 16:05:00,Cloudy,1,Tomato,58.8426,60.0,1.1574,0.7521,13.97,31.33,0.003847,0.004424,0.0,0.0,0.004424,9.23,12.09,0.024181,0.0242,0.0044,0.0,58.8454,0.0,411.8983
966,2026-06-01 16:06:00,Cloudy,1,Tomato,58.8454,60.0,1.1546,0.7521,13.96,32.12,0.003891,0.004475,0.0,0.0,0.004475,9.23,12.08,0.024156,0.0242,0.0045,0.0,58.8483,0.0,411.9181
967,2026-06-01 16:07:00,Cloudy,1,Tomato,58.8483,60.0,1.1517,0.7522,13.96,30.98,0.003769,0.004334,0.0,0.0,0.004334,9.23,12.06,0.02413,0.0241,0.0043,0.0,58.8511,0.0,411.9378
968,2026-06-01 16:08:00,Cloudy,1,Tomato,58.8511,60.0,1.1489,0.7522,13.96,30.54,0.003796,0.004365,0.0,0.0,0.004365,9.23,12.05,0.024105,0.0241,0.0044,0.0,58.8539,0.0,411.9576
969,2026-06-01 16:09:00,Cloudy,1,Tomato,58.8539,60.0,1.1461,0.7523,13.96,31.58,0.004,0.0046,0.0,0.0,0.0046,9.23,12.04,0.024079,0.0241,0.0046,0.0,58.8567,0.0,411.9773
970,2026-06-01 16:10:00,Cloudy,1,Tomato,58.8567,60.0,1.1433,0.7524,13.96,31.05,0.003832,0.004407,0.0,0.0,0.004407,9.23,12.03,0.024054,0.0241,0.0044,0.0,58.8595,0.0,411.9968
971,2026-06-01 16:11:00,Cloudy,1,Tomato,58.8595,60.0,1.1405,0.7524,13.95,32.6,0.00396,0.004554,0.0,0.0,0.004554,9.23,12.01,0.024029,0.024,0.0046,0.0,58.8623,0.0,412.0164
972,2026-06-01 16:12:00,Cloudy,1,Tomato,58.8623,60.0,1.1377,0.7525,13.95,30.88,0.003793,0.004362,0.0,0.0,0.004362,9.23,12.0,0.024003,0.024,0.0044,0.0,58.8651,0.0,412.0359
973,2026-06-01 16:13:00,Cloudy,1,Tomato,58.8651,60.0,1.1349,0.7526,13.95,30.85,0.003938,0.004529,0.0,0.0,0.004529,9.23,11.99,0.023978,0.024,0.0045,0.0,58.8678,0.0,412.0555
974,2026-06-01 16:14:00,Cloudy,1,Tomato,58.8678,60.0,1.1322,0.7526,13.95,31.85,0.003914,0.004501,0.0,0.0,0.004501,9.23,11.98,0.023953,0.024,0.0045,0.0,58.8706,0.0,412.0749
975,2026-06-01 16:15:00,Cloudy,1,Tomato,58.8706,60.0,1.1294,0.7527,13.94,32.21,0.004051,0.004659,0.0,0.0,0.004659,9.23,11.96,0.023928,0.0239,0.0047,0.0,58.8734,0.0,412.0944
976,2026-06-01 16:16:00,Cloudy,1,Tomato,58.8734,60.0,1.1266,0.7527,13.94,31.11,0.003768,0.004333,0.0,0.0,0.004333,9.23,11.95,0.023902,0.0239,0.0043,0.0,58.8762,0.0,412.1137
977,2026-06-01 16:17:00,Cloudy,1,Tomato,58.8762,60.0,1.1238,0.7528,13.94,30.81,0.003748,0.00431,0.0,0.0,0.00431,9.23,11.94,0.023877,0.0239,0.0043,0.0,58.879,0.0,412.1333
978,2026-06-01 16:18:00,Cloudy,1,Tomato,58.879,60.0,1.121,0.7529,13.94,31.32,0.003858,0.004437,0.0,0.0,0.004437,9.23,11.93,0.023851,0.0239,0.0044,0.0,58.8818,0.0,412.1529
979,2026-06-01 16:19:00,Cloudy,1,Tomato,58.8818,60.0,1.1182,0.7529,13.94,29.96,0.003642,0.004188,0.0,0.0,0.004188,9.23,11.91,0.023826,0.0238,0.0042,0.0,58.8846,0.0,412.1723
980,2026-06-01 16:20:00,Cloudy,1,Tomato,58.8846,60.0,1.1154,0.753,13.93,30.8,0.003616,0.004158,0.0,0.0,0.004158,9.23,11.9,0.0238,0.0238,0.0042,0.0,58.8874,0.0,412.1919
981,2026-06-01 16:21:00,Cloudy,1,Tomato,58.8874,60.0,1.1126,0.7531,13.93,30.42,0.003633,0.004178,0.0,0.0,0.004178,9.23,11.89,0.023775,0.0238,0.0042,0.0,58.8902,0.0,412.2115
982,2026-06-01 16:22:00,Cloudy,1,Tomato,58.8902,60.0,1.1098,0.7531,13.93,31.78,0.003974,0.00457,0.0,0.0,0.00457,9.23,11.87,0.023749,0.0237,0.0046,0.0,58.8929,0.0,412.2311
983,2026-06-01 16:23:00,Cloudy,1,Tomato,58.8929,60.0,1.1071,0.7532,13.93,30.35,0.003776,0.004342,0.0,0.0,0.004342,9.23,11.86,0.023724,0.0237,0.0043,0.0,58.8957,0.0,412.2503
984,2026-06-01 16:24:00,Cloudy,1,Tomato,58.8957,60.0,1.1043,0.7532,13.92,31.0,0.003892,0.004476,0.0,0.0,0.004476,9.23,11.85,0.023699,0.0237,0.0045,0.0,58.8984,0.0,412.2697
985,2026-06-01 16:25:00,Cloudy,1,Tomato,58.8984,60.0,1.1016,0.7533,13.92,31.37,0.003971,0.004567,0.0,0.0,0.004567,9.23,11.84,0.023674,0.0237,0.0046,0.0,58.9011,0.0,412.2889
986,2026-06-01 16:26:00,Cloudy,1,Tomato,58.9011,60.0,1.0989,0.7534,13.92,31.3,0.003826,0.0044,0.0,0.0,0.0044,9.23,11.82,0.023649,0.0236,0.0044,0.0,58.9039,0.0,412.308
987,2026-06-01 16:27:00,Cloudy,1,Tomato,58.9039,60.0,1.0961,0.7534,13.92,29.97,0.003603,0.004143,0.0,0.0,0.004143,9.23,11.81,0.023623,0.0236,0.0041,0.0,58.9067,0.0,412.3272
988,2026-06-01 16:28:00,Cloudy,1,Tomato,58.9067,60.0,1.0933,0.7535,13.92,30.32,0.003757,0.004321,0.0,0.0,0.004321,9.23,11.8,0.023597,0.0236,0.0043,0.0,58.9094,0.0,412.3467
989,2026-06-01 16:29:00,Cloudy,1,Tomato,58.9094,60.0,1.0906,0.7535,13.91,31.02,0.00383,0.004404,0.0,0.0,0.004404,9.23,11.79,0.023572,0.0236,0.0044,0.0,58.9122,0.0,412.366
990,2026-06-01 16:30:00,Cloudy,1,Tomato,58.9122,60.0,1.0878,0.7536,13.91,31.07,0.003496,0.00402,0.0,0.0,0.00402,9.23,11.77,0.023546,0.0235,0.004,0.0,58.915,0.0,412.3852
991,2026-06-01 16:31:00,Cloudy,1,Tomato,58.915,60.0,1.085,0.7537,13.91,31.25,0.003708,0.004264,0.0,0.0,0.004264,9.23,11.76,0.02352,0.0235,0.0043,0.0,58.9177,0.0,412.4047
992,2026-06-01 16:32:00,Cloudy,1,Tomato,58.9177,60.0,1.0823,0.7537,13.91,29.93,0.003655,0.004203,0.0,0.0,0.004203,9.23,11.75,0.023495,0.0235,0.0042,0.0,58.9205,0.0,412.424
993,2026-06-01 16:33:00,Cloudy,1,Tomato,58.9205,60.0,1.0795,0.7538,13.91,30.35,0.003677,0.004229,0.0,0.0,0.004229,9.23,11.73,0.023469,0.0235,0.0042,0.0,58.9232,0.0,412.4433
994,2026-06-01 16:34:00,Cloudy,1,Tomato,58.9232,60.0,1.0768,0.7538,13.9,30.15,0.003609,0.00415,0.0,0.0,0.00415,9.23,11.72,0.023444,0.0234,0.0042,0.0,58.926,0.0,412.4625
995,2026-06-01 16:35:00,Cloudy,1,Tomato,58.926,60.0,1.074,0.7539,13.9,29.57,0.003604,0.004145,0.0,0.0,0.004145,9.23,11.71,0.023418,0.0234,0.0041,0.0,58.9287,0.0,412.4818
996,2026-06-01 16:36:00,Cloudy,1,Tomato,58.9287,60.0,1.0713,0.754,13.9,29.76,0.003612,0.004154,0.0,0.0,0.004154,9.23,11.7,0.023393,0.0234,0.0042,0.0,58.9315,0.0,412.5011
997,2026-06-01 16:37:00,Cloudy,1,Tomato,58.9315,60.0,1.0685,0.754,13.9,29.9,0.00368,0.004232,0.0,0.0,0.004232,9.23,11.68,0.023367,0.0234,0.0042,0.0,58.9342,0.0,412.5203
998,2026-06-01 16:38:00,Cloudy,1,Tomato,58.9342,60.0,1.0658,0.7541,13.89,32.57,0.003513,0.00404,0.0,0.0,0.00404,9.23,11.67,0.023341,0.0233,0.004,0.0,58.937,0.0,412.5394
999,2026-06-01 16:39:00,Cloudy,1,Tomato,58.937,60.0,1.063,0.7542,13.89,29.78,0.003569,0.004104,0.0,0.0,0.004104,9.23,11.66,0.023315,0.0233,0.0041,0.0,58.9397,0.0,412.5587
1000,2026-06-01 16:40:00,Cloudy,1,Tomato,58.9397,60.0,1.0603,0.7542,13.89,29.74,0.003594,0.004133,0.0,0.0,0.004133,9.23,11.65,0.02329,0.0233,0.0041,0.0,58.9424,0.0,412.5779
1001,2026-06-01 16:41:00,Cloudy,1,Tomato,58.9424,60.0,1.0576,0.7543,13.89,31.47,0.003402,0.003912,0.0,0.0,0.003912,9.23,11.63,0.023265,0.0233,0.0039,0.0,58.9452,0.0,412.5971
1002,2026-06-01 16:42:00,Cloudy,1,Tomato,58.9452,60.0,1.0548,0.7543,13.89,30.67,0.003369,0.003874,0.0,0.0,0.003874,9.23,11.62,0.023239,0.0232,0.0039,0.0,58.948,0.0,412.6165
1003,2026-06-01 16:43:00,Cloudy,1,Tomato,58.948,60.0,1.052,0.7544,13.88,30.9,0.003472,0.003993,0.0,0.0,0.003993,9.23,11.61,0.023212,0.0232,0.004,0.0,58.9507,0.0,412.6359
1004,2026-06-01 16:44:00,Cloudy,1,Tomato,58.9507,60.0,1.0493,0.7545,13.88,30.14,0.003552,0.004085,0.0,0.0,0.004085,9.23,11.59,0.023187,0.0232,0.0041,0.0,58.9535,0.0,412.6551
1005,2026-06-01 16:45:00,Cloudy,1,Tomato,58.9535,60.0,1.0465,0.7545,13.88,30.32,0.003764,0.004329,0.0,0.0,0.004329,9.23,11.58,0.023161,0.0232,0.0043,0.0,58.9561,0.0,412.6742
1006,2026-06-01 16:46:00,Cloudy,1,Tomato,58.9561,60.0,1.0439,0.7546,13.88,29.36,0.003611,0.004153,0.0,0.0,0.004153,9.23,11.57,0.023136,0.0231,0.0042,0.0,58.9589,0.0,412.693
1007,2026-06-01 16:47:00,Cloudy,1,Tomato,58.9589,60.0,1.0411,0.7546,13.88,31.06,0.003343,0.003844,0.0,0.0,0.003844,9.23,11.55,0.02311,0.0231,0.0038,0.0,58.9616,0.0,412.712
1008,2026-06-01 16:48:00,Cloudy,1,Tomato,58.9616,60.0,1.0384,0.7547,13.87,29.68,0.003541,0.004072,0.0,0.0,0.004072,9.23,11.54,0.023084,0.0231,0.0041,0.0,58.9643,0.0,412.7313
1009,2026-06-01 16:49:00,Cloudy,1,Tomato,58.9643,60.0,1.0357,0.7548,13.87,29.71,0.003531,0.004061,0.0,0.0,0.004061,9.23,11.53,0.023059,0.0231,0.0041,0.0,58.967,0.0,412.7503
1010,2026-06-01 16:50:00,Cloudy,1,Tomato,58.967,60.0,1.033,0.7548,13.87,29.78,0.00338,0.003887,0.0,0.0,0.003887,9.23,11.52,0.023034,0.023,0.0039,0.0,58.9698,0.0,412.7693
1011,2026-06-01 16:51:00,Cloudy,1,Tomato,58.9698,60.0,1.0302,0.7549,13.87,29.96,0.003454,0.003972,0.0,0.0,0.003972,9.23,11.5,0.023007,0.023,0.004,0.0,58.9725,0.0,412.7884
1012,2026-06-01 16:52:00,Cloudy,1,Tomato,58.9725,60.0,1.0275,0.7549,13.86,30.12,0.003461,0.00398,0.0,0.0,0.00398,9.23,11.49,0.022982,0.023,0.004,0.0,58.9752,0.0,412.8074
1013,2026-06-01 16:53:00,Cloudy,1,Tomato,58.9752,60.0,1.0248,0.755,13.86,28.58,0.003401,0.003911,0.0,0.0,0.003911,9.23,11.48,0.022956,0.023,0.0039,0.0,58.9779,0.0,412.8264
1014,2026-06-01 16:54:00,Cloudy,1,Tomato,58.9779,60.0,1.0221,0.7551,13.86,28.8,0.003353,0.003856,0.0,0.0,0.003856,9.23,11.47,0.022931,0.0229,0.0039,0.0,58.9806,0.0,412.8454
1015,2026-06-01 16:55:00,Cloudy,1,Tomato,58.9806,60.0,1.0194,0.7551,13.86,31.58,0.003258,0.003747,0.0,0.0,0.003747,9.23,11.45,0.022905,0.0229,0.0037,0.0,58.9834,0.0,412.8645
1016,2026-06-01 16:56:00,Cloudy,1,Tomato,58.9834,60.0,1.0166,0.7552,13.86,29.59,0.003467,0.003987,0.0,0.0,0.003987,9.23,11.44,0.022879,0.0229,0.004,0.0,58.9861,0.0,412.8837
1017,2026-06-01 16:57:00,Cloudy,1,Tomato,58.9861,60.0,1.0139,0.7552,13.85,28.92,0.00328,0.003772,0.0,0.0,0.003772,9.23,11.43,0.022853,0.0229,0.0038,0.0,58.9888,0.0,412.9026
1018,2026-06-01 16:58:00,Cloudy,1,Tomato,58.9888,60.0,1.0112,0.7553,13.85,29.95,0.003196,0.003675,0.0,0.0,0.003675,9.23,11.41,0.022827,0.0228,0.0037,0.0,58.9916,0.0,412.9217
1019,2026-06-01 16:59:00,Cloudy,1,Tomato,58.9916,60.0,1.0084,0.7554,13.85,29.12,0.003244,0.003731,0.0,0.0,0.003731,9.23,11.4,0.022801,0.0228,0.0037,0.0,58.9943,0.0,412.9409
1020,2026-06-01 17:00:00,Cloudy,1,Tomato,58.9943,60.0,1.0057,0.7554,13.85,29.98,0.003187,0.003665,0.0,0.0,0.003665,9.23,11.39,0.022775,0.0228,0.0037,0.0,58.997,0.0,412.96
1021,2026-06-01 17:01:00,Cloudy,1,Tomato,58.997,60.0,1.003,0.7555,13.85,29.98,0.003171,0.003647,0.0,0.0,0.003647,9.23,11.37,0.02275,0.0227,0.0036,0.0,58.9997,0.0,412.9791
1022,2026-06-01 17:02:00,Cloudy,1,Tomato,58.9997,60.0,1.0003,0.7555,13.84,30.43,0.003269,0.003759,0.0,0.0,0.003759,9.23,11.36,0.022724,0.0227,0.0038,0.0,59.0025,0.0,412.9982
1023,2026-06-01 17:03:00,Cloudy,1,Tomato,59.0025,60.0,0.9975,0.7556,13.84,33.11,0.002999,0.003449,0.0,0.0,0.003449,9.23,11.35,0.022697,0.0227,0.0034,0.0,59.0052,0.0,413.0172
1024,2026-06-01 17:04:00,Cloudy,1,Tomato,59.0052,60.0,0.9948,0.7557,13.84,30.44,0.003126,0.003595,0.0,0.0,0.003595,9.23,11.34,0.022671,0.0227,0.0036,0.0,59.0079,0.0,413.0364
1025,2026-06-01 17:05:00,Cloudy,1,Tomato,59.0079,60.0,0.9921,0.7557,13.84,30.56,0.00303,0.003484,0.0,0.0,0.003484,9.23,11.32,0.022645,0.0226,0.0035,0.0,59.0107,0.0,413.0555
1026,2026-06-01 17:06:00,Cloudy,1,Tomato,59.0107,60.0,0.9893,0.7558,13.84,31.8,0.003029,0.003483,0.0,0.0,0.003483,9.23,11.31,0.022618,0.0226,0.0035,0.0,59.0134,0.0,413.0747
1027,2026-06-01 17:07:00,Cloudy,1,Tomato,59.0134,60.0,0.9866,0.7559,13.83,29.05,0.003369,0.003874,0.0,0.0,0.003874,9.23,11.3,0.022592,0.0226,0.0039,0.0,59.0161,0.0,413.0938
1028,2026-06-01 17:08:00,Cloudy,1,Tomato,59.0161,60.0,0.9839,0.7559,13.83,29.96,0.003243,0.003729,0.0,0.0,0.003729,9.23,11.28,0.022566,0.0226,0.0037,0.0,59.0188,0.0,413.1125
1029,2026-06-01 17:09:00,Cloudy,1,Tomato,59.0188,60.0,0.9812,0.756,13.83,30.72,0.003184,0.003662,0.0,0.0,0.003662,9.23,11.27,0.02254,0.0225,0.0037,0.0,59.0215,0.0,413.1313
1030,2026-06-01 17:10:00,Cloudy,1,Tomato,59.0215,60.0,0.9785,0.756,13.83,30.96,0.003047,0.003504,0.0,0.0,0.003504,9.23,11.26,0.022514,0.0225,0.0035,0.0,59.0242,0.0,413.1502
1031,2026-06-01 17:11:00,Cloudy,1,Tomato,59.0242,60.0,0.9758,0.7561,13.82,29.59,0.003051,0.003509,0.0,0.0,0.003509,9.23,11.24,0.022488,0.0225,0.0035,0.0,59.0269,0.0,413.1692
1032,2026-06-01 17:12:00,Cloudy,1,Tomato,59.0269,60.0,0.9731,0.7562,13.82,29.41,0.003172,0.003648,0.0,0.0,0.003648,9.23,11.23,0.022462,0.0225,0.0036,0.0,59.0296,0.0,413.1882
1033,2026-06-01 17:13:00,Cloudy,1,Tomato,59.0296,60.0,0.9704,0.7562,13.82,31.72,0.003073,0.003534,0.0,0.0,0.003534,9.23,11.22,0.022435,0.0224,0.0035,0.0,59.0323,0.0,413.207
1034,2026-06-01 17:14:00,Cloudy,1,Tomato,59.0323,60.0,0.9677,0.7563,13.82,30.73,0.003031,0.003486,0.0,0.0,0.003486,9.23,11.2,0.022409,0.0224,0.0035,0.0,59.035,0.0,413.2259
1035,2026-06-01 17:15:00,Cloudy,1,Tomato,59.035,60.0,0.965,0.7563,13.82,29.59,0.003111,0.003578,0.0,0.0,0.003578,9.23,11.19,0.022383,0.0224,0.0036,0.0,59.0377,0.0,413.2448
1036,2026-06-01 17:16:00,Cloudy,1,Tomato,59.0377,60.0,0.9623,0.7564,13.81,33.29,0.002776,0.003192,0.0,0.0,0.003192,9.23,11.18,0.022357,0.0224,0.0032,0.0,59.0404,0.0,413.2636
1037,2026-06-01 17:17:00,Cloudy,1,Tomato,59.0404,60.0,0.9596,0.7565,13.81,30.61,0.003013,0.003465,0.0,0.0,0.003465,9.23,11.17,0.022331,0.0223,0.0035,0.0,59.0431,0.0,413.2828
1038,2026-06-01 17:18:00,Cloudy,1,Tomato,59.0431,60.0,0.9569,0.7565,13.81,31.09,0.003018,0.003471,0.0,0.0,0.003471,9.23,11.15,0.022304,0.0223,0.0035,0.0,59.0458,0.0,413.3017
1039,2026-06-01 17:19:00,Cloudy,1,Tomato,59.0458,60.0,0.9542,0.7566,13.81,30.7,0.00296,0.003404,0.0,0.0,0.003404,9.23,11.14,0.022278,0.0223,0.0034,0.0,59.0485,0.0,413.3205
1040,2026-06-01 17:20:00,Cloudy,1,Tomato,59.0485,60.0,0.9515,0.7566,13.81,30.96,0.002994,0.003443,0.0,0.0,0.003443,9.23,11.13,0.022252,0.0223,0.0034,0.0,59.0512,0.0,413.3394
1041,2026-06-01 17:21:00,Cloudy,1,Tomato,59.0512,60.0,0.9488,0.7567,13.8,30.58,0.002938,0.003379,0.0,0.0,0.003379,9.23,11.11,0.022225,0.0222,0.0034,0.0,59.0539,0.0,413.3582
1042,2026-06-01 17:22:00,Cloudy,1,Tomato,59.0539,60.0,0.9461,0.7568,13.8,28.88,0.003133,0.003603,0.0,0.0,0.003603,9.23,11.1,0.022199,0.0222,0.0036,0.0,59.0565,0.0,413.377
1043,2026-06-01 17:23:00,Cloudy,1,Tomato,59.0565,60.0,0.9435,0.7568,13.8,30.82,0.00288,0.003312,0.0,0.0,0.003312,9.23,11.09,0.022174,0.0222,0.0033,0.0,59.0592,0.0,413.3956
1044,2026-06-01 17:24:00,Cloudy,1,Tomato,59.0592,60.0,0.9408,0.7569,13.8,30.17,0.002897,0.003332,0.0,0.0,0.003332,9.23,11.07,0.022147,0.0221,0.0033,0.0,59.0619,0.0,413.4145
1045,2026-06-01 17:25:00,Cloudy,1,Tomato,59.0619,60.0,0.9381,0.7569,13.8,28.24,0.00299,0.003438,0.0,0.0,0.003438,9.23,11.06,0.022121,0.0221,0.0034,0.0,59.0646,0.0,413.4333
1046,2026-06-01 17:26:00,Cloudy,1,Tomato,59.0646,60.0,0.9354,0.757,13.79,31.04,0.002806,0.003227,0.0,0.0,0.003227,9.23,11.05,0.022094,0.0221,0.0032,0.0,59.0673,0.0,413.452
1047,2026-06-01 17:27:00,Cloudy,1,Tomato,59.0673,60.0,0.9327,0.7571,13.79,29.04,0.003085,0.003548,0.0,0.0,0.003548,9.23,11.03,0.022068,0.0221,0.0035,0.0,59.0699,0.0,413.4709
1048,2026-06-01 17:28:00,Cloudy,1,Tomato,59.0699,60.0,0.9301,0.7571,13.79,30.78,0.002915,0.003352,0.0,0.0,0.003352,9.23,11.02,0.022042,0.022,0.0034,0.0,59.0726,0.0,413.4894
1049,2026-06-01 17:29:00,Cloudy,1,Tomato,59.0726,60.0,0.9274,0.7572,13.79,28.97,0.00299,0.003438,0.0,0.0,0.003438,9.23,11.01,0.022016,0.022,0.0034,0.0,59.0752,0.0,413.5081
1050,2026-06-01 17:30:00,Cloudy,1,Tomato,59.0752,60.0,0.9248,0.7572,13.79,29.86,0.002898,0.003333,0.0,0.0,0.003333,9.23,11.0,0.02199,0.022,0.0033,0.0,59.0779,0.0,413.5267
1051,2026-06-01 17:31:00,Cloudy,1,Tomato,59.0779,60.0,0.9221,0.7573,13.78,30.12,0.002761,0.003175,0.0,0.0,0.003175,9.23,10.98,0.021964,0.022,0.0032,0.0,59.0806,0.0,413.5454
1052,2026-06-01 17:32:00,Cloudy,1,Tomato,59.0806,60.0,0.9194,0.7573,13.78,30.7,0.002807,0.003228,0.0,0.0,0.003228,9.23,10.97,0.021937,0.0219,0.0032,0.0,59.0833,0.0,413.5642
1053,2026-06-01 17:33:00,Cloudy,1,Tomato,59.0833,60.0,0.9167,0.7574,13.78,31.63,0.002707,0.003113,0.0,0.0,0.003113,9.23,10.96,0.021911,0.0219,0.0031,0.0,59.086,0.0,413.5829
1054,2026-06-01 17:34:00,Cloudy,1,Tomato,59.086,60.0,0.914,0.7575,13.78,30.32,0.002764,0.003179,0.0,0.0,0.003179,9.23,10.94,0.021884,0.0219,0.0032,0.0,59.0886,0.0,413.6017
1055,2026-06-01 17:35:00,Cloudy,1,Tomato,59.0886,60.0,0.9114,0.7575,13.78,29.88,0.002942,0.003383,0.0,0.0,0.003383,9.23,10.93,0.021858,0.0219,0.0034,0.0,59.0913,0.0,413.6204
1056,2026-06-01 17:36:00,Cloudy,1,Tomato,59.0913,60.0,0.9087,0.7576,13.77,30.5,0.002688,0.003091,0.0,0.0,0.003091,9.23,10.92,0.021832,0.0218,0.0031,0.0,59.0939,0.0,413.6389
1057,2026-06-01 17:37:00,Cloudy,1,Tomato,59.0939,60.0,0.9061,0.7576,13.77,31.1,0.002565,0.00295,0.0,0.0,0.00295,9.23,10.9,0.021806,0.0218,0.0029,0.0,59.0966,0.0,413.6576
1058,2026-06-01 17:38:00,Cloudy,1,Tomato,59.0966,60.0,0.9034,0.7577,13.77,31.06,0.002636,0.003031,0.0,0.0,0.003031,9.23,10.89,0.021779,0.0218,0.003,0.0,59.0993,0.0,413.6765
1059,2026-06-01 17:39:00,Cloudy,1,Tomato,59.0993,60.0,0.9007,0.7578,13.77,29.39,0.002784,0.003202,0.0,0.0,0.003202,9.23,10.88,0.021753,0.0218,0.0032,0.0,59.102,0.0,413.6952
1060,2026-06-01 17:40:00,Cloudy,1,Tomato,59.102,60.0,0.898,0.7578,13.77,29.37,0.002767,0.003182,0.0,0.0,0.003182,9.23,10.86,0.021726,0.0217,0.0032,0.0,59.1046,0.0,413.7138
1061,2026-06-01 17:41:00,Cloudy,1,Tomato,59.1046,60.0,0.8954,0.7579,13.76,31.93,0.002628,0.003022,0.0,0.0,0.003022,9.23,10.85,0.0217,0.0217,0.003,0.0,59.1073,0.0,413.7323
1062,2026-06-01 17:42:00,Cloudy,1,Tomato,59.1073,60.0,0.8927,0.7579,13.76,31.79,0.002614,0.003006,0.0,0.0,0.003006,9.23,10.84,0.021673,0.0217,0.003,0.0,59.11,0.0,413.751
1063,2026-06-01 17:43:00,Cloudy,1,Tomato,59.11,60.0,0.89,0.758,13.76,30.38,0.002669,0.003069,0.0,0.0,0.003069,9.23,10.82,0.021646,0.0216,0.0031,0.0,59.1126,0.0,413.7697
1064,2026-06-01 17:44:00,Cloudy,1,Tomato,59.1126,60.0,0.8874,0.7581,13.76,28.77,0.002717,0.003125,0.0,0.0,0.003125,9.23,10.81,0.02162,0.0216,0.0031,0.0,59.1153,0.0,413.7883
1065,2026-06-01 17:45:00,Cloudy,1,Tomato,59.1153,60.0,0.8847,0.7581,13.75,29.55,0.0027,0.003105,0.0,0.0,0.003105,9.23,10.8,0.021592,0.0216,0.0031,0.0,59.1179,0.0,413.8068
1066,2026-06-01 17:46:00,Cloudy,1,Tomato,59.1179,60.0,0.8821,0.7582,13.75,32.16,0.00247,0.00284,0.0,0.0,0.00284,9.23,10.78,0.021566,0.0216,0.0028,0.0,59.1206,0.0,413.8253
1067,2026-06-01 17:47:00,Cloudy,1,Tomato,59.1206,60.0,0.8794,0.7582,13.75,31.6,0.002577,0.002964,0.0,0.0,0.002964,9.23,10.77,0.021539,0.0215,0.003,0.0,59.1232,0.0,413.844
1068,2026-06-01 17:48:00,Cloudy,1,Tomato,59.1232,60.0,0.8768,0.7583,13.75,32.32,0.002518,0.002896,0.0,0.0,0.002896,9.23,10.76,0.021513,0.0215,0.0029,0.0,59.1259,0.0,413.8626
1069,2026-06-01 17:49:00,Cloudy,1,Tomato,59.1259,60.0,0.8741,0.7584,13.75,31.27,0.002464,0.002834,0.0,0.0,0.002834,9.23,10.74,0.021486,0.0215,0.0028,0.0,59.1286,0.0,413.8812
1070,2026-06-01 17:50:00,Cloudy,1,Tomato,59.1286,60.0,0.8714,0.7584,13.74,29.24,0.0026,0.00299,0.0,0.0,0.00299,9.23,10.73,0.021459,0.0215,0.003,0.0,59.1312,0.0,413.8999
1071,2026-06-01 17:51:00,Cloudy,1,Tomato,59.1312,60.0,0.8688,0.7585,13.74,32.13,0.002362,0.002716,0.0,0.0,0.002716,9.23,10.72,0.021433,0.0214,0.0027,0.0,59.1339,0.0,413.9184
1072,2026-06-01 17:52:00,Cloudy,1,Tomato,59.1339,60.0,0.8661,0.7585,13.74,33.29,0.002322,0.00267,0.0,0.0,0.00267,9.23,10.7,0.021405,0.0214,0.0027,0.0,59.1365,0.0,413.9371
1073,2026-06-01 17:53:00,Cloudy,1,Tomato,59.1365,60.0,0.8635,0.7586,13.74,31.93,0.002373,0.002729,0.0,0.0,0.002729,9.23,10.69,0.021379,0.0214,0.0027,0.0,59.1392,0.0,413.9558
