step,timestamp,scenario,zone_id,crop,soil_type,area_m2,soil_moisture,target_moisture,moisture_error,rsm,soil_stress,weather_stress,water_demand,et0,kc,etc,rainfall,effective_rainfall,crop_water_deficit,irrigation_command,irrigation_application,irrigation_volume_l,infiltration,actual_et,drainage,next_soil_moisture,water_balance_residual,storage_mm
1283,2026-06-01 21:23:00,Rainy,2,Wheat,Sandy,120.0,51.1287,55.0,3.8713,0.7888,15.02,15.45,9.23,0.000455,0.85,0.000387,0.0,0.0,0.000387,15.96,0.031922,3.8307,0.0319,0.0004,0.0,51.1322,0.0,460.1582
1283,2026-06-01 21:23:00,Rainy,3,Maize,Clay,80.0,66.4813,65.0,-1.4813,0.8107,14.63,15.45,9.23,0.000455,1.2,0.000546,0.0,0.0,0.000546,5.4,0.010791,0.8633,0.0108,0.0005,0.0,66.4823,0.0,664.813
1284,2026-06-01 21:24:00,Rainy,1,Tomato,Loam,100.0,60.6428,60.0,-0.6428,0.7921,14.74,15.52,9.23,0.000393,1.15,0.000452,0.0,0.0,0.000452,5.4,0.010802,1.0802,0.0108,0.0005,0.0,60.6442,0.0,424.4993
1284,2026-06-01 21:24:00,Rainy,2,Wheat,Sandy,120.0,51.1322,55.0,3.8678,0.7889,15.02,15.52,9.23,0.000393,0.85,0.000334,0.0,0.0,0.000334,15.97,0.031942,3.833,0.0319,0.0003,0.0,51.1357,0.0,460.1897
1284,2026-06-01 21:24:00,Rainy,3,Maize,Clay,80.0,66.4823,65.0,-1.4823,0.8107,14.63,15.52,9.23,0.000393,1.2,0.000472,0.0,0.0,0.000472,5.4,0.010802,0.8642,0.0108,0.0005,0.0,66.4834,0.0,664.8232
1285,2026-06-01 21:25:00,Rainy,1,Tomato,Loam,100.0,60.6442,60.0,-0.6442,0.7921,14.75,15.51,9.23,0.000315,1.15,0.000362,0.0,0.0,0.000362,5.4,0.010801,1.0801,0.0108,0.0004,0.0,60.6457,0.0,424.5097
1285,2026-06-01 21:25:00,Rainy,2,Wheat,Sandy,120.0,51.1357,55.0,3.8643,0.7889,15.02,15.51,9.23,0.000315,0.85,0.000268,0.0,0.0,0.000268,15.97,0.031934,3.8321,0.0319,0.0003,0.0,51.1392,0.0,460.2213
1285,2026-06-01 21:25:00,Rainy,3,Maize,Clay,80.0,66.4834,65.0,-1.4834,0.8107,14.62,15.51,9.23,0.000315,1.2,0.000378,0.0,0.0,0.000378,5.4,0.010801,0.8641,0.0108,0.0004,0.0,66.4844,0.0,664.8335
1286,2026-06-01 21:26:00,Rainy,1,Tomato,Loam,100.0,60.6457,60.0,-0.6457,0.7921,14.75,15.66,9.23,0.000376,1.15,0.000432,0.0,0.0,0.000432,5.41,0.010824,1.0824,0.0108,0.0004,0.0,60.6472,0.0,424.5201
1286,2026-06-01 21:26:00,Rainy,2,Wheat,Sandy,120.0,51.1392,55.0,3.8608,0.789,15.02,15.66,9.23,0.000376,0.85,0.00032,0.0,0.0,0.00032,15.99,0.031979,3.8375,0.032,0.0003,0.0,51.1427,0.0,460.253
1286,2026-06-01 21:26:00,Rainy,3,Maize,Clay,80.0,66.4844,65.0,-1.4844,0.8108,14.62,15.66,9.23,0.000376,1.2,0.000451,0.0,0.0,0.000451,5.41,0.010824,0.8659,0.0108,0.0005,0.0,66.4854,0.0,664.8439
1287,2026-06-01 21:27:00,Rainy,1,Tomato,Loam,100.0,60.6472,60.0,-0.6472,0.7922,14.75,15.56,9.23,0.000407,1.15,0.000468,0.0,0.0,0.000468,5.4,0.010809,1.0809,0.0108,0.0005,0.0,60.6487,0.0,424.5305
1287,2026-06-01 21:27:00,Rainy,2,Wheat,Sandy,120.0,51.1427,55.0,3.8573,0.7891,15.03,15.56,9.23,0.000407,0.85,0.000346,0.0,0.0,0.000346,15.97,0.03194,3.8328,0.0319,0.0003,0.0,51.1463,0.0,460.2847
1287,2026-06-01 21:27:00,Rainy,3,Maize,Clay,80.0,66.4854,65.0,-1.4854,0.8108,14.62,15.56,9.23,0.000407,1.2,0.000488,0.0,0.0,0.000488,5.4,0.010809,0.8647,0.0108,0.0005,0.0,66.4865,0.0,664.8543
1288,2026-06-01 21:28:00,Rainy,1,Tomato,Loam,100.0,60.6487,60.0,-0.6487,0.7922,14.75,15.4,9.23,0.000428,1.15,0.000492,0.0,0.0,0.000492,5.39,0.010784,1.0784,0.0108,0.0005,0.0,60.6502,0.0,424.5408
1288,2026-06-01 21:28:00,Rainy,2,Wheat,Sandy,120.0,51.1463,55.0,3.8537,0.7892,15.03,15.4,9.23,0.000428,0.85,0.000364,0.0,0.0,0.000364,15.94,0.031877,3.8253,0.0319,0.0004,0.0,51.1498,0.0,460.3163
1288,2026-06-01 21:28:00,Rainy,3,Maize,Clay,80.0,66.4865,65.0,-1.4865,0.8108,14.62,15.4,9.23,0.000428,1.2,0.000514,0.0,0.0,0.000514,5.39,0.010784,0.8627,0.0108,0.0005,0.0,66.4875,0.0,664.8646
1289,2026-06-01 21:29:00,Rainy,1,Tomato,Loam,100.0,60.6502,60.0,-0.6502,0.7922,14.75,15.51,9.23,0.00041,1.15,0.000471,0.0,0.0,0.000471,5.4,0.010801,1.0801,0.0108,0.0005,0.0,60.6516,0.0,424.5511
1289,2026-06-01 21:29:00,Rainy,2,Wheat,Sandy,120.0,51.1498,55.0,3.8502,0.7893,15.03,15.51,9.23,0.00041,0.85,0.000348,0.0,0.0,0.000348,15.96,0.03191,3.8292,0.0319,0.0003,0.0,51.1533,0.0,460.3478
1289,2026-06-01 21:29:00,Rainy,3,Maize,Clay,80.0,66.4875,65.0,-1.4875,0.8108,14.62,15.51,9.23,0.00041,1.2,0.000492,0.0,0.0,0.000492,5.4,0.010801,0.8641,0.0108,0.0005,0.0,66.4885,0.0,664.8749
1290,2026-06-01 21:30:00,Rainy,1,Tomato,Loam,100.0,60.6516,60.0,-0.6516,0.7923,14.75,15.58,9.23,0.000411,1.15,0.000473,0.0,0.0,0.000473,5.41,0.010812,1.0812,0.0108,0.0005,0.0,60.6531,0.0,424.5614
1290,2026-06-01 21:30:00,Rainy,2,Wheat,Sandy,120.0,51.1533,55.0,3.8467,0.7894,15.03,15.58,9.23,0.000411,0.85,0.000349,0.0,0.0,0.000349,15.96,0.031928,3.8314,0.0319,0.0003,0.0,51.1568,0.0,460.3794
1290,2026-06-01 21:30:00,Rainy,3,Maize,Clay,80.0,66.4885,65.0,-1.4885,0.8109,14.62,15.58,9.23,0.000411,1.2,0.000493,0.0,0.0,0.000493,5.41,0.010812,0.8649,0.0108,0.0005,0.0,66.4896,0.0,664.8852
1291,2026-06-01 21:31:00,Rainy,1,Tomato,Loam,100.0,60.6531,60.0,-0.6531,0.7923,14.75,15.64,9.23,0.000316,1.15,0.000363,0.0,0.0,0.000363,5.41,0.010821,1.0821,0.0108,0.0004,0.0,60.6546,0.0,424.5717
1291,2026-06-01 21:31:00,Rainy,2,Wheat,Sandy,120.0,51.1568,55.0,3.8432,0.7894,15.03,15.64,9.23,0.000316,0.85,0.000269,0.0,0.0,0.000269,15.97,0.031944,3.8333,0.0319,0.0003,0.0,51.1603,0.0,460.411
1291,2026-06-01 21:31:00,Rainy,3,Maize,Clay,80.0,66.4896,65.0,-1.4896,0.8109,14.62,15.64,9.23,0.000316,1.2,0.000379,0.0,0.0,0.000379,5.41,0.010821,0.8657,0.0108,0.0004,0.0,66.4906,0.0,664.8955
1292,2026-06-01 21:32:00,Rainy,1,Tomato,Loam,100.0,60.6546,60.0,-0.6546,0.7923,14.76,15.66,9.23,0.000323,1.15,0.000371,0.0,0.0,0.000371,5.41,0.010823,1.0823,0.0108,0.0004,0.0,60.6561,0.0,424.5822
1292,2026-06-01 21:32:00,Rainy,2,Wheat,Sandy,120.0,51.1603,55.0,3.8397,0.7895,15.04,15.66,9.23,0.000323,0.85,0.000275,0.0,0.0,0.000275,15.97,0.031942,3.833,0.0319,0.0003,0.0,51.1638,0.0,460.4427
1292,2026-06-01 21:32:00,Rainy,3,Maize,Clay,80.0,66.4906,65.0,-1.4906,0.8109,14.62,15.66,9.23,0.000323,1.2,0.000388,0.0,0.0,0.000388,5.41,0.010823,0.8658,0.0108,0.0004,0.0,66.4916,0.0,664.9059
1293,2026-06-01 21:33:00,Rainy,1,Tomato,Loam,100.0,60.6561,60.0,-0.6561,0.7924,14.76,15.82,9.23,0.000427,1.15,0.000491,0.0,0.0,0.000491,5.42,0.010848,1.0848,0.0108,0.0005,0.0,60.6576,0.0,424.5927
1293,2026-06-01 21:33:00,Rainy,2,Wheat,Sandy,120.0,51.1638,55.0,3.8362,0.7896,15.04,15.82,9.23,0.000427,0.85,0.000363,0.0,0.0,0.000363,16.0,0.031992,3.839,0.032,0.0004,0.0,51.1673,0.0,460.4744
1293,2026-06-01 21:33:00,Rainy,3,Maize,Clay,80.0,66.4916,65.0,-1.4916,0.8109,14.62,15.82,9.23,0.000427,1.2,0.000512,0.0,0.0,0.000512,5.42,0.010848,0.8678,0.0108,0.0005,0.0,66.4927,0.0,664.9163
1294,2026-06-01 21:34:00,Rainy,1,Tomato,Loam,100.0,60.6576,60.0,-0.6576,0.7924,14.76,15.62,9.23,0.000429,1.15,0.000493,0.0,0.0,0.000493,5.41,0.010818,1.0818,0.0108,0.0005,0.0,60.6591,0.0,424.6031
1294,2026-06-01 21:34:00,Rainy,2,Wheat,Sandy,120.0,51.1673,55.0,3.8327,0.7897,15.04,15.62,9.23,0.000429,0.85,0.000365,0.0,0.0,0.000365,15.96,0.031918,3.8302,0.0319,0.0004,0.0,51.1708,0.0,460.506
1294,2026-06-01 21:34:00,Rainy,3,Maize,Clay,80.0,66.4927,65.0,-1.4927,0.8109,14.62,15.62,9.23,0.000429,1.2,0.000515,0.0,0.0,0.000515,5.41,0.010818,0.8654,0.0108,0.0005,0.0,66.4937,0.0,664.9266
1295,2026-06-01 21:35:00,Rainy,1,Tomato,Loam,100.0,60.6591,60.0,-0.6591,0.7924,14.76,15.58,9.23,0.000357,1.15,0.000411,0.0,0.0,0.000411,5.41,0.010812,1.0812,0.0108,0.0004,0.0,60.6605,0.0,424.6134
1295,2026-06-01 21:35:00,Rainy,2,Wheat,Sandy,120.0,51.1708,55.0,3.8292,0.7898,15.04,15.58,9.23,0.000357,0.85,0.000303,0.0,0.0,0.000303,15.95,0.031899,3.8278,0.0319,0.0003,0.0,51.1744,0.0,460.5376
1295,2026-06-01 21:35:00,Rainy,3,Maize,Clay,80.0,66.4937,65.0,-1.4937,0.811,14.62,15.58,9.23,0.000357,1.2,0.000428,0.0,0.0,0.000428,5.41,0.010812,0.8649,0.0108,0.0004,0.0,66.4947,0.0,664.9369
1296,2026-06-01 21:36:00,Rainy,1,Tomato,Loam,100.0,60.6605,60.0,-0.6605,0.7925,14.76,15.8,9.23,0.000322,1.15,0.00037,0.0,0.0,0.00037,5.42,0.010846,1.0846,0.0108,0.0004,0.0,60.662,0.0,424.6238
1296,2026-06-01 21:36:00,Rainy,2,Wheat,Sandy,120.0,51.1744,55.0,3.8256,0.7899,15.04,15.8,9.23,0.000322,0.85,0.000274,0.0,0.0,0.000274,15.99,0.03197,3.8364,0.032,0.0003,0.0,51.1779,0.0,460.5692
1296,2026-06-01 21:36:00,Rainy,3,Maize,Clay,80.0,66.4947,65.0,-1.4947,0.811,14.61,15.8,9.23,0.000322,1.2,0.000386,0.0,0.0,0.000386,5.42,0.010846,0.8677,0.0108,0.0004,0.0,66.4958,0.0,664.9473
1297,2026-06-01 21:37:00,Rainy,1,Tomato,Loam,100.0,60.662,60.0,-0.662,0.7925,14.76,15.74,9.23,0.000334,1.15,0.000384,0.0,0.0,0.000384,5.42,0.010835,1.0835,0.0108,0.0004,0.0,60.6635,0.0,424.6343
1297,2026-06-01 21:37:00,Rainy,2,Wheat,Sandy,120.0,51.1779,55.0,3.8221,0.79,15.05,15.74,9.23,0.000334,0.85,0.000284,0.0,0.0,0.000284,15.97,0.03194,3.8328,0.0319,0.0003,0.0,51.1814,0.0,460.6009
1297,2026-06-01 21:37:00,Rainy,3,Maize,Clay,80.0,66.4958,65.0,-1.4958,0.811,14.61,15.74,9.23,0.000334,1.2,0.000401,0.0,0.0,0.000401,5.42,0.010835,0.8668,0.0108,0.0004,0.0,66.4968,0.0,664.9578
1298,2026-06-01 21:38:00,Rainy,1,Tomato,Loam,100.0,60.6635,60.0,-0.6635,0.7925,14.76,15.79,9.23,0.00037,1.15,0.000425,0.0,0.0,0.000425,5.42,0.010844,1.0844,0.0108,0.0004,0.0,60.665,0.0,424.6448
1298,2026-06-01 21:38:00,Rainy,2,Wheat,Sandy,120.0,51.1814,55.0,3.8186,0.79,15.05,15.79,9.23,0.00037,0.85,0.000315,0.0,0.0,0.000315,15.98,0.031954,3.8345,0.032,0.0003,0.0,51.1849,0.0,460.6326
1298,2026-06-01 21:38:00,Rainy,3,Maize,Clay,80.0,66.4968,65.0,-1.4968,0.811,14.61,15.79,9.23,0.00037,1.2,0.000444,0.0,0.0,0.000444,5.42,0.010844,0.8675,0.0108,0.0004,0.0,66.4979,0.0,664.9682
1299,2026-06-01 21:39:00,Rainy,1,Tomato,Loam,100.0,60.665,60.0,-0.665,0.7926,14.76,15.79,9.23,0.000374,1.15,0.00043,0.0,0.0,0.00043,5.42,0.010843,1.0843,0.0108,0.0004,0.0,60.6665,0.0,424.6552
1299,2026-06-01 21:39:00,Rainy,2,Wheat,Sandy,120.0,51.1849,55.0,3.8151,0.7901,15.05,15.79,9.23,0.000374,0.85,0.000318,0.0,0.0,0.000318,15.97,0.031946,3.8335,0.0319,0.0003,0.0,51.1884,0.0,460.6642
1299,2026-06-01 21:39:00,Rainy,3,Maize,Clay,80.0,66.4979,65.0,-1.4979,0.8111,14.61,15.79,9.23,0.000374,1.2,0.000449,0.0,0.0,0.000449,5.42,0.010843,0.8675,0.0108,0.0004,0.0,66.4989,0.0,664.9786
1300,2026-06-01 21:40:00,Rainy,1,Tomato,Loam,100.0,60.6665,60.0,-0.6665,0.7926,14.77,15.71,9.23,0.000458,1.15,0.000527,0.0,0.0,0.000527,5.42,0.010832,1.0832,0.0108,0.0005,0.0,60.668,0.0,424.6656
1300,2026-06-01 21:40:00,Rainy,2,Wheat,Sandy,120.0,51.1884,55.0,3.8116,0.7902,15.05,15.71,9.23,0.000458,0.85,0.000389,0.0,0.0,0.000389,15.96,0.031914,3.8297,0.0319,0.0004,0.0,51.1919,0.0,460.6958
1300,2026-06-01 21:40:00,Rainy,3,Maize,Clay,80.0,66.4989,65.0,-1.4989,0.8111,14.61,15.71,9.23,0.000458,1.2,0.00055,0.0,0.0,0.00055,5.42,0.010832,0.8666,0.0108,0.0005,0.0,66.4999,0.0,664.989
1301,2026-06-01 21:41:00,Rainy,1,Tomato,Loam,100.0,60.668,60.0,-0.668,0.7926,14.77,15.76,9.23,0.000322,1.15,0.00037,0.0,0.0,0.00037,5.42,0.010839,1.0839,0.0108,0.0004,0.0,60.6695,0.0,424.6759
1301,2026-06-01 21:41:00,Rainy,2,Wheat,Sandy,120.0,51.1919,55.0,3.8081,0.7903,15.05,15.76,9.23,0.000322,0.85,0.000274,0.0,0.0,0.000274,15.96,0.031925,3.831,0.0319,0.0003,0.0,51.1954,0.0,460.7273
1301,2026-06-01 21:41:00,Rainy,3,Maize,Clay,80.0,66.4999,65.0,-1.4999,0.8111,14.61,15.76,9.23,0.000322,1.2,0.000386,0.0,0.0,0.000386,5.42,0.010839,0.8671,0.0108,0.0004,0.0,66.501,0.0,664.9993
1302,2026-06-01 21:42:00,Rainy,1,Tomato,Loam,100.0,60.6695,60.0,-0.6695,0.7927,14.77,15.68,9.23,0.00041,1.15,0.000471,0.0,0.0,0.000471,5.41,0.010827,1.0827,0.0108,0.0005,0.0,60.671,0.0,424.6864
1302,2026-06-01 21:42:00,Rainy,2,Wheat,Sandy,120.0,51.1954,55.0,3.8046,0.7904,15.06,15.68,9.23,0.00041,0.85,0.000348,0.0,0.0,0.000348,15.95,0.031892,3.8271,0.0319,0.0003,0.0,51.1989,0.0,460.759
1302,2026-06-01 21:42:00,Rainy,3,Maize,Clay,80.0,66.501,65.0,-1.501,0.8111,14.61,15.68,9.23,0.00041,1.2,0.000492,0.0,0.0,0.000492,5.41,0.010827,0.8662,0.0108,0.0005,0.0,66.502,0.0,665.0098
1303,2026-06-01 21:43:00,Rainy,1,Tomato,Loam,100.0,60.671,60.0,-0.671,0.7927,14.77,15.67,9.23,0.000217,1.15,0.00025,0.0,0.0,0.00025,5.41,0.010825,1.0825,0.0108,0.0002,0.0,60.6725,0.0,424.6968
1303,2026-06-01 21:43:00,Rainy,2,Wheat,Sandy,120.0,51.1989,55.0,3.8011,0.7905,15.06,15.67,9.23,0.000217,0.85,0.000184,0.0,0.0,0.000184,15.94,0.031881,3.8258,0.0319,0.0002,0.0,51.2025,0.0,460.7905
1303,2026-06-01 21:43:00,Rainy,3,Maize,Clay,80.0,66.502,65.0,-1.502,0.8112,14.61,15.67,9.23,0.000217,1.2,0.00026,0.0,0.0,0.00026,5.41,0.010825,0.866,0.0108,0.0003,0.0,66.5031,0.0,665.0201
1304,2026-06-01 21:44:00,Rainy,1,Tomato,Loam,100.0,60.6725,60.0,-0.6725,0.7927,14.77,15.79,9.23,0.000304,1.15,0.00035,0.0,0.0,0.00035,5.42,0.010843,1.0843,0.0108,0.0003,0.0,60.674,0.0,424.7074
1304,2026-06-01 21:44:00,Rainy,2,Wheat,Sandy,120.0,51.2025,55.0,3.7975,0.7905,15.06,15.79,9.23,0.000304,0.85,0.000258,0.0,0.0,0.000258,15.96,0.031916,3.8299,0.0319,0.0003,0.0,51.206,0.0,460.8222
1304,2026-06-01 21:44:00,Rainy,3,Maize,Clay,80.0,66.5031,65.0,-1.5031,0.8112,14.61,15.79,9.23,0.000304,1.2,0.000365,0.0,0.0,0.000365,5.42,0.010843,0.8675,0.0108,0.0004,0.0,66.5041,0.0,665.0307
1305,2026-06-01 21:45:00,Rainy,1,Tomato,Loam,100.0,60.674,60.0,-0.674,0.7928,14.77,15.58,9.23,0.000351,1.15,0.000404,0.0,0.0,0.000404,5.41,0.010812,1.0812,0.0108,0.0004,0.0,60.6755,0.0,424.7179
1305,2026-06-01 21:45:00,Rainy,2,Wheat,Sandy,120.0,51.206,55.0,3.794,0.7906,15.06,15.58,9.23,0.000351,0.85,0.000298,0.0,0.0,0.000298,15.92,0.031839,3.8206,0.0318,0.0003,0.0,51.2095,0.0,460.8539
1305,2026-06-01 21:45:00,Rainy,3,Maize,Clay,80.0,66.5041,65.0,-1.5041,0.8112,14.61,15.58,9.23,0.000351,1.2,0.000421,0.0,0.0,0.000421,5.41,0.010812,0.8649,0.0108,0.0004,0.0,66.5052,0.0,665.0412
1306,2026-06-01 21:46:00,Rainy,1,Tomato,Loam,100.0,60.6755,60.0,-0.6755,0.7928,14.77,15.75,9.23,0.000327,1.15,0.000376,0.0,0.0,0.000376,5.42,0.010837,1.0837,0.0108,0.0004,0.0,60.677,0.0,424.7283
1306,2026-06-01 21:46:00,Rainy,2,Wheat,Sandy,120.0,51.2095,55.0,3.7905,0.7907,15.06,15.75,9.23,0.000327,0.85,0.000278,0.0,0.0,0.000278,15.95,0.031891,3.8269,0.0319,0.0003,0.0,51.213,0.0,460.8854
1306,2026-06-01 21:46:00,Rainy,3,Maize,Clay,80.0,66.5052,65.0,-1.5052,0.8112,14.6,15.75,9.23,0.000327,1.2,0.000392,0.0,0.0,0.000392,5.42,0.010837,0.867,0.0108,0.0004,0.0,66.5062,0.0,665.0516
1307,2026-06-01 21:47:00,Rainy,1,Tomato,Loam,100.0,60.677,60.0,-0.677,0.7928,14.78,15.7,9.23,7.7e-05,1.15,8.9e-05,0.0,0.0,8.9e-05,5.41,0.010829,1.0829,0.0108,0.0001,0.0,60.6785,0.0,424.7388
1307,2026-06-01 21:47:00,Rainy,2,Wheat,Sandy,120.0,51.213,55.0,3.787,0.7908,15.07,15.7,9.23,7.7e-05,0.85,6.5e-05,0.0,0.0,6.5e-05,15.93,0.031866,3.8239,0.0319,0.0001,0.0,51.2165,0.0,460.917
1307,2026-06-01 21:47:00,Rainy,3,Maize,Clay,80.0,66.5062,65.0,-1.5062,0.8112,14.6,15.7,9.23,7.7e-05,1.2,9.2e-05,0.0,0.0,9.2e-05,5.41,0.010829,0.8663,0.0108,0.0001,0.0,66.5073,0.0,665.062
1308,2026-06-01 21:48:00,Rainy,1,Tomato,Loam,100.0,60.6785,60.0,-0.6785,0.7929,14.78,15.69,9.23,0.00033,1.15,0.000379,0.0,0.0,0.000379,5.41,0.010829,1.0829,0.0108,0.0004,0.0,60.68,0.0,424.7495
1308,2026-06-01 21:48:00,Rainy,2,Wheat,Sandy,120.0,51.2165,55.0,3.7835,0.7909,15.07,15.69,9.23,0.00033,0.85,0.00028,0.0,0.0,0.00028,15.93,0.031859,3.8231,0.0319,0.0003,0.0,51.22,0.0,460.9488
1308,2026-06-01 21:48:00,Rainy,3,Maize,Clay,80.0,66.5073,65.0,-1.5073,0.8113,14.6,15.69,9.23,0.00033,1.2,0.000396,0.0,0.0,0.000396,5.41,0.010829,0.8663,0.0108,0.0004,0.0,66.5083,0.0,665.0727
1309,2026-06-01 21:49:00,Rainy,1,Tomato,Loam,100.0,60.68,60.0,-0.68,0.7929,14.78,15.46,9.23,0.000375,1.15,0.000431,0.0,0.0,0.000431,5.4,0.010794,1.0794,0.0108,0.0004,0.0,60.6815,0.0,424.7599
1309,2026-06-01 21:49:00,Rainy,2,Wheat,Sandy,120.0,51.22,55.0,3.78,0.791,15.07,15.46,9.23,0.000375,0.85,0.000319,0.0,0.0,0.000319,15.89,0.031773,3.8128,0.0318,0.0003,0.0,51.2235,0.0,460.9804
1309,2026-06-01 21:49:00,Rainy,3,Maize,Clay,80.0,66.5083,65.0,-1.5083,0.8113,14.6,15.46,9.23,0.000375,1.2,0.00045,0.0,0.0,0.00045,5.4,0.010794,0.8635,0.0108,0.0004,0.0,66.5093,0.0,665.0831
1310,2026-06-01 21:50:00,Rainy,1,Tomato,Loam,100.0,60.6815,60.0,-0.6815,0.7929,14.78,15.54,9.23,0.000176,1.15,0.000202,0.0,0.0,0.000202,5.4,0.010806,1.0806,0.0108,0.0002,0.0,60.683,0.0,424.7703
1310,2026-06-01 21:50:00,Rainy,2,Wheat,Sandy,120.0,51.2235,55.0,3.7765,0.791,15.07,15.54,9.23,0.000176,0.85,0.00015,0.0,0.0,0.00015,15.9,0.031795,3.8154,0.0318,0.0001,0.0,51.2271,0.0,461.0119
1310,2026-06-01 21:50:00,Rainy,3,Maize,Clay,80.0,66.5093,65.0,-1.5093,0.8113,14.6,15.54,9.23,0.000176,1.2,0.000211,0.0,0.0,0.000211,5.4,0.010806,0.8645,0.0108,0.0002,0.0,66.5104,0.0,665.0934
1311,2026-06-01 21:51:00,Rainy,1,Tomato,Loam,100.0,60.683,60.0,-0.683,0.793,14.78,15.78,9.23,0.00039,1.15,0.000448,0.0,0.0,0.000448,5.42,0.010842,1.0842,0.0108,0.0004,0.0,60.6845,0.0,424.7809
1311,2026-06-01 21:51:00,Rainy,2,Wheat,Sandy,120.0,51.2271,55.0,3.7729,0.7911,15.07,15.78,9.23,0.00039,0.85,0.000331,0.0,0.0,0.000331,15.94,0.031871,3.8245,0.0319,0.0003,0.0,51.2306,0.0,461.0435
1311,2026-06-01 21:51:00,Rainy,3,Maize,Clay,80.0,66.5104,65.0,-1.5104,0.8113,14.6,15.78,9.23,0.00039,1.2,0.000468,0.0,0.0,0.000468,5.42,0.010842,0.8674,0.0108,0.0005,0.0,66.5114,0.0,665.104
1312,2026-06-01 21:52:00,Rainy,1,Tomato,Loam,100.0,60.6845,60.0,-0.6845,0.793,14.78,15.65,9.23,0.000137,1.15,0.000158,0.0,0.0,0.000158,5.41,0.010822,1.0822,0.0108,0.0002,0.0,60.686,0.0,424.7913
1312,2026-06-01 21:52:00,Rainy,2,Wheat,Sandy,120.0,51.2306,55.0,3.7694,0.7912,15.08,15.65,9.23,0.000137,0.85,0.000116,0.0,0.0,0.000116,15.91,0.031819,3.8182,0.0318,0.0001,0.0,51.2341,0.0,461.075
1312,2026-06-01 21:52:00,Rainy,3,Maize,Clay,80.0,66.5114,65.0,-1.5114,0.8114,14.6,15.65,9.23,0.000137,1.2,0.000164,0.0,0.0,0.000164,5.41,0.010822,0.8658,0.0108,0.0002,0.0,66.5125,0.0,665.1144
1313,2026-06-01 21:53:00,Rainy,1,Tomato,Loam,100.0,60.686,60.0,-0.686,0.793,14.79,15.84,9.23,0.000381,1.15,0.000438,0.0,0.0,0.000438,5.43,0.010851,1.0851,0.0109,0.0004,0.0,60.6875,0.0,424.802
1313,2026-06-01 21:53:00,Rainy,2,Wheat,Sandy,120.0,51.2341,55.0,3.7659,0.7913,15.08,15.84,9.23,0.000381,0.85,0.000324,0.0,0.0,0.000324,15.94,0.031879,3.8255,0.0319,0.0003,0.0,51.2376,0.0,461.1067
1313,2026-06-01 21:53:00,Rainy,3,Maize,Clay,80.0,66.5125,65.0,-1.5125,0.8114,14.6,15.84,9.23,0.000381,1.2,0.000457,0.0,0.0,0.000457,5.43,0.010851,0.8681,0.0109,0.0005,0.0,66.5135,0.0,665.1251
1314,2026-06-01 21:54:00,Rainy,1,Tomato,Loam,100.0,60.6875,60.0,-0.6875,0.7931,14.79,15.64,9.23,0.00029,1.15,0.000333,0.0,0.0,0.000333,5.41,0.010821,1.0821,0.0108,0.0003,0.0,60.689,0.0,424.8124
1314,2026-06-01 21:54:00,Rainy,2,Wheat,Sandy,120.0,51.2376,55.0,3.7624,0.7914,15.08,15.64,9.23,0.00029,0.85,0.000246,0.0,0.0,0.000246,15.9,0.031804,3.8165,0.0318,0.0002,0.0,51.2411,0.0,461.1383
1314,2026-06-01 21:54:00,Rainy,3,Maize,Clay,80.0,66.5135,65.0,-1.5135,0.8114,14.6,15.64,9.23,0.00029,1.2,0.000348,0.0,0.0,0.000348,5.41,0.010821,0.8657,0.0108,0.0003,0.0,66.5146,0.0,665.1355
1315,2026-06-01 21:55:00,Rainy,1,Tomato,Loam,100.0,60.689,60.0,-0.689,0.7931,14.79,15.74,9.23,0.000197,1.15,0.000227,0.0,0.0,0.000227,5.42,0.010836,1.0836,0.0108,0.0002,0.0,60.6905,0.0,424.8229
1315,2026-06-01 21:55:00,Rainy,2,Wheat,Sandy,120.0,51.2411,55.0,3.7589,0.7915,15.08,15.74,9.23,0.000197,0.85,0.000167,0.0,0.0,0.000167,15.92,0.031833,3.8199,0.0318,0.0002,0.0,51.2446,0.0,461.1699
1315,2026-06-01 21:55:00,Rainy,3,Maize,Clay,80.0,66.5146,65.0,-1.5146,0.8114,14.6,15.74,9.23,0.000197,1.2,0.000236,0.0,0.0,0.000236,5.42,0.010836,0.8669,0.0108,0.0002,0.0,66.5157,0.0,665.146
1316,2026-06-01 21:56:00,Rainy,1,Tomato,Loam,100.0,60.6905,60.0,-0.6905,0.7931,14.79,15.69,9.23,0.000315,1.15,0.000362,0.0,0.0,0.000362,5.41,0.010828,1.0828,0.0108,0.0004,0.0,60.692,0.0,424.8335
1316,2026-06-01 21:56:00,Rainy,2,Wheat,Sandy,120.0,51.2446,55.0,3.7554,0.7915,15.09,15.69,9.23,0.000315,0.85,0.000268,0.0,0.0,0.000268,15.9,0.031808,3.8169,0.0318,0.0003,0.0,51.2481,0.0,461.2016
1316,2026-06-01 21:56:00,Rainy,3,Maize,Clay,80.0,66.5157,65.0,-1.5157,0.8115,14.59,15.69,9.23,0.000315,1.2,0.000378,0.0,0.0,0.000378,5.41,0.010828,0.8662,0.0108,0.0004,0.0,66.5167,0.0,665.1566
